ix,nuclear,pv,wind,biomass,hydro,gas,pumped,battery,p2g,import,shortage
2326,2166.8849999999998,0.0,2862.36870324484,3611.4519999999998,1072.352,1049.8790967551595,0.0,0.0,0.0,0.0,0.0
2327,2166.8849999999998,0.0,2709.027522713865,3611.4519999999998,1072.352,764.825397286135,0.0,0.0,0.0,0.0,0.0
2328,2166.8849999999998,0.0,2530.1294787610573,3611.4519999999998,1072.352,1043.0472812389435,0.0,0.0,0.0,0.0,0.0
2329,2166.8849999999998,0.0,2453.458888495579,3611.4519999999998,1072.352,987.8569115044219,0.0,0.0,0.0,0.0,0.0
2330,2166.8849999999998,0.0,2274.560844542771,3611.4519999999998,1072.352,966.3947954572277,0.0,0.0,0.0,0.0,0.0
2331,2166.8849999999998,0.0,2223.447117699116,3611.4519999999998,1072.352,1101.420042300886,0.0,0.0,0.0,0.0,0.0
2332,2166.8849999999998,55.441008733624,2300.1177079646036,3611.4519999999998,1072.352,1683.412603301771,0.0,0.0,0.0,0.0,0.0
2333,2166.8849999999998,221.764034934496,2146.776527433628,3611.4519999999998,1072.352,2882.8665976318766,0.0,0.0,0.0,0.0,0.0
2334,2166.8849999999998,2095.6701301310054,1942.3216200589973,3611.4519999999998,1072.352,2014.8560498099978,0.0,0.0,0.0,0.0,0.0
2335,2166.8849999999998,6497.686223580782,1942.3216200589973,1556.5130763602199,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2336,2166.8849999999998,10855.349510043665,1686.7529858407108,0.0,0.0,0.0,-1331.0937358843748,0.0,0.0,0.0,0.0
2337,2166.8849999999998,14059.839814847152,1712.3098492625343,0.0,0.0,0.0,-1950.0,-2000.0,-629.9781841096828,0.0,0.0
2338,2166.8849999999998,16077.892532751097,1456.7412150442478,0.0,0.0,0.0,-1950.0,-952.0,-2000.0,-1318.876187795342,0.0
2339,2166.8849999999998,16953.86047074235,1201.1725808259614,0.0,0.0,0.0,-1950.0,-142.80000000000018,-2000.0,-2000.0,-657.7140515683104
2340,2166.8849999999998,16787.537444541478,894.4902197640109,0.0,0.0,0.0,-1950.0,-21.420000000000073,-2000.0,-2000.0,-693.1091443054884
2341,2166.8849999999998,15667.629068122269,638.9215855457228,0.0,0.0,0.0,-1950.0,-3.213000000000193,-2000.0,-1906.09497366799,0.0
2342,2166.8849999999998,13483.253324017476,587.8078587020648,0.0,0.0,0.0,-1244.152448335155,-0.48194999999986976,-2000.0,-456.2457043843856,0.0
2343,2166.8849999999998,10156.792799999988,587.8078587020648,0.0,0.0,0.0,-289.14102899309,-0.0722925000000032,-436.2646572089625,0.0,0.0
2344,2166.8849999999998,5832.394118777295,638.9215855457228,0.0,0.0,0.0,1950.0,1513.8954556769822,0.0,0.0,0.0
2345,2166.8849999999998,1763.0240777292565,638.9215855457228,1364.2573962770027,1072.352,0.0,1950.0,1138.093700448018,2000.0,0.0,0.0
2346,2166.8849999999998,199.5876314410464,638.9215855457228,3611.4519999999998,1072.352,841.3560230132316,1950.0,0.0,2000.0,0.0,0.0
2347,2166.8849999999998,33.2646052401744,894.4902197640109,3611.4519999999998,1072.352,1455.311234336492,1950.0,0.0,1533.1214206593231,0.0,0.0
2348,2166.8849999999998,0.0,1124.501990560474,3611.4519999999998,1072.352,2185.87722457752,1882.8036248620065,0.0,0.0,0.0,0.0
2349,2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,3428.474002595871,0.0,0.0,0.0,0.0,0.0
2350,2166.8849999999998,0.0,1303.4000345132729,3611.4519999999998,1072.352,2653.3722454867284,0.0,0.0,0.0,0.0,0.0
2351,2166.8849999999998,0.0,1277.8431710914492,3611.4519999999998,1072.352,2142.9228689085503,0.0,0.0,0.0,0.0,0.0
2352,2166.8849999999998,0.0,1098.9451271386415,3611.4519999999998,1072.352,2487.931472861359,0.0,0.0,0.0,0.0,0.0
2353,2166.8849999999998,0.0,1098.9451271386415,3611.4519999999998,1072.352,2332.095792861359,0.0,0.0,0.0,0.0,0.0
2354,2166.8849999999998,0.0,1150.0588539822973,3611.4519999999998,1072.352,2099.4591860177025,0.0,0.0,0.0,0.0,0.0
2355,2166.8849999999998,0.0,996.7176734513307,3611.4519999999998,1072.352,2285.337486548669,0.0,0.0,0.0,0.0,0.0
2356,2166.8849999999998,22.1764034934496,1047.8314002949865,3611.4519999999998,1072.352,2965.5385562115644,0.0,0.0,0.0,0.0,0.0
2357,2166.8849999999998,166.323026200872,1150.0588539822973,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,381.0529598168305,0.0
2358,2166.8849999999998,2284.1695598253273,1277.8431710914492,3611.4519999999998,1072.352,2442.8856290832246,0.0,0.0,0.0,0.0,0.0
2359,2166.8849999999998,6919.037889956338,1507.8549418879036,1429.2047281557595,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2360,2166.8849999999998,11332.142185152845,1558.9686687315675,0.0,0.0,0.0,-1823.9504138844131,0.0,0.0,0.0,0.0
2361,2166.8849999999998,14547.720691703062,1584.5255321533912,0.0,0.0,0.0,-1950.0,-2000.0,-1144.1979438564522,0.0,0.0
2362,2166.8849999999998,16521.420602620088,1303.4000345132729,0.0,0.0,0.0,-1950.0,-952.0,-2000.0,-1638.1752371333605,0.0
2363,2166.8849999999998,17375.21213711791,996.7176734513307,0.0,0.0,0.0,-1950.0,-142.80000000000018,-2000.0,-2000.0,-973.9346505692365
2364,2166.8849999999998,17264.330119650658,843.3764929203537,0.0,0.0,0.0,-1950.0,-21.420000000000073,-2000.0,-2000.0,-1343.122972571011
2365,2166.8849999999998,16166.598146724884,741.1490392330384,0.0,0.0,0.0,-1950.0,-3.213000000000193,-2000.0,-2000.0,-759.0260659579212
2366,2166.8849999999998,13993.310604366821,766.7059026548668,0.0,0.0,0.0,-865.8356623023246,-0.48194999999986976,-2000.0,-1741.002774719363,0.0
2367,2166.8849999999998,10644.6736768559,664.4784489675515,0.0,0.0,0.0,-201.22020791906107,-0.0722925000000032,-1215.4604654043897,0.0,0.0
2368,2166.8849999999998,6198.304776419204,613.3647221238933,0.0,0.0,0.0,1950.0,1043.3931814569041,0.0,0.0,0.0
2369,2166.8849999999998,1884.994296943232,715.5921758112096,470.77943257746193,1072.352,0.0,1950.0,1608.595974668096,2000.0,0.0,0.0
2370,2166.8849999999998,221.764034934496,971.1608100294986,3611.4519999999998,1072.352,317.40487503600525,1950.0,0.0,2000.0,0.0,0.0
2371,2166.8849999999998,44.3528069868992,1124.501990560474,3611.4519999999998,1072.352,644.583882452629,1950.0,0.0,2000.0,0.0,0.0
2372,2166.8849999999998,0.0,1201.1725808259614,3611.4519999999998,1072.352,1835.3079908640084,1903.2364236796093,0.0,179.82920463042137,0.0,0.0
2373,2166.8849999999998,0.0,1252.2863076696171,3611.4519999999998,1072.352,3247.3421323303814,0.0,0.0,0.0,9.094947017729282e-13,0.0
2374,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,2473.692182064897,0.0,0.0,0.0,0.0,0.0
2375,2166.8849999999998,0.0,1175.6157174041296,3611.4519999999998,1072.352,2120.13928259587,0.0,0.0,0.0,0.0,0.0
2376,2166.8849999999998,0.0,971.1608100294986,3611.4519999999998,1072.352,2422.205549970502,0.0,0.0,0.0,0.0,0.0
2377,2166.8849999999998,0.0,1047.8314002949865,3611.4519999999998,1072.352,2131.474959705014,0.0,0.0,0.0,0.0,0.0
2378,2166.8849999999998,0.0,971.1608100294986,3611.4519999999998,1072.352,2095.1218699705023,0.0,0.0,0.0,0.0,0.0
2379,2166.8849999999998,0.0,996.7176734513307,3611.4519999999998,1072.352,2143.2016465486686,0.0,0.0,0.0,0.0,0.0
2380,2166.8849999999998,44.3528069868992,894.4902197640109,3611.4519999999998,1072.352,2793.594373249091,0.0,0.0,0.0,0.0,0.0
2381,2166.8849999999998,210.6758331877712,920.047083185843,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,256.7530436263878,0.0
2382,2166.8849999999998,2239.816752838428,920.047083185843,3611.4519999999998,1072.352,2483.70124397573,0.0,0.0,0.0,0.0,0.0
2383,2166.8849999999998,6675.097451528383,843.3764929203537,1978.0028155512632,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2384,2166.8849999999998,10932.966922270749,843.3764929203537,0.0,0.0,0.0,-993.4546551911008,0.0,0.0,0.0,0.0
2385,2166.8849999999998,13971.134200873363,741.1490392330384,0.0,0.0,0.0,-1950.0,-2000.0,-71.86840010639935,0.0,0.0
2386,2166.8849999999998,15845.040296069872,664.4784489675515,0.0,0.0,0.0,-1950.0,-952.0,-2000.0,-756.1307850374233,0.0
2387,2166.8849999999998,16610.126216593875,792.2627660766964,0.0,0.0,0.0,-1950.0,-142.80000000000018,-2000.0,-2000.0,-401.6891826705696
2388,2166.8849999999998,16344.009374672489,996.7176734513307,0.0,0.0,0.0,-1950.0,-21.420000000000073,-2000.0,-2000.0,-928.9142881238167
2389,2166.8849999999998,15002.336963318783,1405.6274882005926,0.0,0.0,0.0,-1950.0,-3.213000000000193,-2000.0,-2000.0,-572.6271715193739
2390,2166.8849999999998,12374.433149344972,1814.537302949854,0.0,0.0,0.0,-1503.3242066753119,-0.48194999999986976,-2000.0,-840.7145756195127,0.0
2391,2166.8849999999998,9025.79622183405,1942.3216200589973,0.0,0.0,0.0,-349.3725456313423,-0.0722925000000032,-1099.5944837617071,0.0,0.0
2392,2166.8849999999998,5111.661005240183,2044.549073746308,0.0,0.0,0.0,1950.0,291.2823610135092,0.0,0.0,0.0
2393,2166.8849999999998,1685.4066655021832,1891.2078932153415,0.0,0.0,0.0,1950.0,2000.0,1793.8162812824748,0.0,0.0
2394,2166.8849999999998,243.9404384279479,2146.776527433628,1822.3643590269335,1072.352,0.0,1950.0,360.7067951114909,2000.0,0.0,0.0
2395,2166.8849999999998,44.3528069868992,3015.709883775816,1843.3963485857082,1072.352,0.0,1950.0,0.0,1791.915160651578,0.0,0.0
2396,2166.8849999999998,0.0,3347.9491082595896,2798.4266313451362,1072.352,0.0,1868.805820395277,0.0,0.0,0.0,0.0
2397,2166.8849999999998,0.0,2811.2549764011765,3611.4519999999998,1072.352,881.7953835988246,0.0,0.0,0.0,0.0,0.0
2398,2166.8849999999998,0.0,1967.8784834808293,3611.4519999999998,1072.352,1016.2051565191704,0.0,0.0,0.0,0.0,0.0
2399,2166.8849999999998,0.0,1507.8549418879036,3611.4519999999998,1072.352,743.2872581120972,0.0,0.0,0.0,0.0,0.0
2400,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,644.7635420648949,0.0,0.0,0.0,0.0,0.0
2401,2166.8849999999998,0.0,1022.274536873154,3611.4519999999998,1072.352,922.3337431268465,0.0,0.0,0.0,0.0,0.0
2402,2166.8849999999998,0.0,817.819629498525,3611.4519999999998,1072.352,1188.4379305014754,0.0,0.0,0.0,0.0,0.0
2403,2166.8849999999998,0.0,638.9215855457228,3611.4519999999998,1072.352,1413.5729344542779,0.0,0.0,0.0,0.0,0.0
2404,2166.8849999999998,44.3528069868992,485.5804050147493,3611.4519999999998,1072.352,1620.172667998353,0.0,0.0,0.0,0.0,0.0
2405,2166.8849999999998,210.6758331877712,281.12549764011766,3611.4519999999998,1072.352,1771.3282291721137,0.0,0.0,0.0,0.0,0.0
2406,2166.8849999999998,2151.1111388646295,230.01177079646033,3611.4519999999998,1072.352,392.32569033891014,0.0,0.0,0.0,0.0,0.0
2407,2166.8849999999998,6198.304776419204,153.34118053097356,507.611603049824,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2408,2166.8849999999998,10300.939422707426,255.56863421828896,0.0,0.0,0.0,-1950.0,-221.09129692571514,0.0,0.0,0.0
2409,2166.8849999999998,13139.519069869002,434.4666781710912,0.0,0.0,0.0,-1950.0,-2000.0,-872.0982680400921,0.0,0.0
2410,2166.8849999999998,14547.720691703062,460.02354159292065,0.0,0.0,0.0,-1950.0,-764.0723976131421,-2000.0,-1264.362595682841,0.0
2411,2166.8849999999998,15057.777972052407,460.02354159292065,0.0,0.0,0.0,-1950.0,-114.61085964197127,-2000.0,-2000.0,-581.4295740033554
2412,2166.8849999999998,15323.894813973797,408.9098147492625,0.0,0.0,0.0,-1950.0,-17.191628946295623,-2000.0,-2000.0,-1106.1994397767626
2413,2166.8849999999998,14481.191481222708,357.7960879056044,0.0,0.0,0.0,-1950.0,-2.578744341944457,-2000.0,-2000.0,-463.3175047863665
2414,2166.8849999999998,12396.609552838428,511.1372684365779,0.0,0.0,0.0,-769.0799999999999,-0.3868116512917368,-2000.0,-1951.5109296237147,0.0
2415,2166.8849999999998,9380.618677729253,638.9215855457228,0.0,0.0,0.0,-178.7341919999999,-0.058021747693601355,-1938.250649527282,0.0,0.0
2416,2166.8849999999998,5499.7480663755505,843.3764929203537,0.0,0.0,0.0,1381.274920704096,0.0,0.0,0.0,0.0
2417,2166.8849999999998,1818.4650864628807,894.4902197640109,0.0,0.0,0.0,1950.0,2000.0,1266.9417737731092,0.0,0.0
2418,2166.8849999999998,310.4696489082967,920.047083185843,1382.9453711680144,1072.352,0.0,1950.0,651.9912967378459,2000.0,0.0,0.0
2419,2166.8849999999998,66.5292104803488,1022.274536873154,2579.0824526464976,1072.352,0.0,1950.0,0.0,2000.0,0.0,0.0
2420,2166.8849999999998,0.0,766.7059026548668,3221.8039323345556,1072.352,0.0,1950.0,0.0,1138.2326850105783,0.0,0.0
2421,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,1773.9716676918579,527.1872530751043,0.0,0.0,0.0,0.0
2422,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,1771.7419276106193,0.0,0.0,0.0,0.0,0.0
2423,2166.8849999999998,0.0,562.2509952802361,3611.4519999999998,1072.352,1176.8596847197641,0.0,0.0,0.0,0.0,0.0
2424,2166.8849999999998,0.0,460.02354159292065,3611.4519999999998,1072.352,1097.5642584070793,0.0,0.0,0.0,0.0,0.0
2425,2166.8849999999998,0.0,434.4666781710912,3611.4519999999998,1072.352,1313.2064018289093,0.0,0.0,0.0,0.0,0.0
2426,2166.8849999999998,0.0,332.23922448377573,3611.4519999999998,1072.352,1322.9599355162243,0.0,0.0,0.0,0.0,0.0
2427,2166.8849999999998,0.0,281.12549764011766,3611.4519999999998,1072.352,1411.7482223598818,0.0,0.0,0.0,0.0,0.0
2428,2166.8849999999998,66.5292104803488,255.56863421828896,3611.4519999999998,1072.352,1463.2497953013626,0.0,0.0,0.0,0.0,0.0
2429,2166.8849999999998,299.3814471615718,281.12549764011766,3611.4519999999998,1072.352,1391.5010151983115,0.0,0.0,0.0,0.0,0.0
2430,2166.8849999999998,2339.61056855896,255.56863421828896,3507.162197222752,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2431,2166.8849999999998,6442.245214847158,178.8980439528022,22.341821200040386,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2432,2166.8849999999998,10666.850080349335,178.8980439528022,0.0,0.0,0.0,-1950.0,-676.4419243021366,0.0,0.0,0.0
2433,2166.8849999999998,13915.693192139739,178.8980439528022,0.0,0.0,0.0,-1950.0,-2000.0,-1438.940716092542,0.0,0.0
2434,2166.8849999999998,16000.275120524015,153.34118053097356,0.0,0.0,0.0,-1950.0,-377.02436434318406,-2000.0,-2000.0,-876.0567767118027
2435,2166.8849999999998,16964.94867248908,178.8980439528022,0.0,0.0,0.0,-1950.0,-56.5536546514777,-2000.0,-2000.0,-2532.678861790404
2436,2166.8849999999998,16787.537444541478,204.45490737463086,0.0,0.0,0.0,-1950.0,-8.483048197721473,-2000.0,-2000.0,-2593.293183718387
2437,2166.8849999999998,15734.158278602623,204.45490737463086,0.0,0.0,0.0,-1950.0,-1.2724572296583574,-2000.0,-2000.0,-1915.3078087475942
2438,2166.8849999999998,13516.517929257641,255.56863421828896,0.0,0.0,0.0,-769.0799999999999,-0.19086858444870813,-2000.0,-2000.0,-1149.9802148914819
2439,2166.8849999999998,10267.674817467261,306.6823610619471,0.0,0.0,0.0,-178.7341919999999,-0.028630287667510856,-2000.0,-736.2691162415404,0.0
2440,2166.8849999999998,5965.452539738001,306.6823610619471,0.0,0.0,0.0,1126.8933792000535,0.0,0.0,0.0,0.0
2441,2166.8849999999998,1929.3471039301312,306.6823610619471,0.0,0.0,0.0,1950.0,2000.0,1456.1709750079208,0.0,0.0
2442,2166.8849999999998,288.2932454148471,383.3529513274339,1674.6646178008693,1072.352,0.0,1950.0,651.9957054568499,2000.0,0.0,0.0
2443,2166.8849999999998,55.441008733624,511.1372684365779,2936.9098428297975,1072.352,0.0,1950.0,0.0,2000.0,0.0,0.0
2444,2166.8849999999998,0.0,715.5921758112096,3048.527121150441,1072.352,0.0,1950.0,0.0,1263.2993830383502,0.0,0.0
2445,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,1485.0798530314732,781.5687945791469,0.0,0.0,0.0,0.0
2446,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,1643.3059276106196,0.0,0.0,0.0,0.0,0.0
2447,2166.8849999999998,0.0,638.9215855457228,3611.4519999999998,1072.352,1040.252294454278,0.0,0.0,0.0,0.0,0.0
2448,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,735.952200766962,0.0,0.0,0.0,0.0,0.0
2449,2166.8849999999998,0.0,920.047083185843,3611.4519999999998,1072.352,651.2405568141585,0.0,0.0,0.0,0.0,0.0
2450,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,730.1449733923346,0.0,0.0,0.0,0.0,0.0
2451,2166.8849999999998,0.0,971.1608100294986,3611.4519999999998,1072.352,685.7508299705023,0.0,0.0,0.0,0.0,0.0
2452,2166.8849999999998,66.5292104803488,971.1608100294986,3611.4519999999998,1072.352,590.1094594901523,0.0,0.0,0.0,0.0,0.0
2453,2166.8849999999998,288.2932454148471,868.9333563421789,3611.4519999999998,1072.352,439.7482382429753,0.0,0.0,0.0,0.0,0.0
2454,2166.8849999999998,2483.7571912663734,843.3764929203537,2393.324675813275,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2455,2166.8849999999998,6896.86148646288,613.3647221238933,0.0,0.0,0.0,-106.06048858677423,0.0,0.0,0.0,0.0
2456,2166.8849999999998,11088.20174672489,511.1372684365779,0.0,0.0,0.0,-1950.0,-1743.4166551614671,0.0,0.0,0.0
2457,2166.8849999999998,14082.016218340612,485.5804050147493,0.0,0.0,0.0,-1950.0,-1170.095843112753,-2000.0,-1056.9465802426075,0.0
2458,2166.8849999999998,15922.65770829693,587.8078587020648,0.0,0.0,0.0,-1950.0,-175.51437646691284,-2000.0,-2000.0,-1737.5249905320807
2459,2166.8849999999998,16743.184637554583,766.7059026548668,0.0,0.0,0.0,-1950.0,-26.327156470037153,-2000.0,-2000.0,-3428.993343739412
2460,2166.8849999999998,16599.03801484717,741.1490392330384,0.0,0.0,0.0,-1950.0,-3.949073470505482,-2000.0,-2000.0,-3517.9901806097023
2461,2166.8849999999998,15501.3060419214,690.0353123893802,0.0,0.0,0.0,-1950.0,-0.592361020575936,-2000.0,-2000.0,-2625.9482332902044
2462,2166.8849999999998,13272.577490829688,638.9215855457228,0.0,0.0,0.0,-687.6679689607936,-0.08885415308623124,-2000.0,-2000.0,-1811.0141332615308
2463,2166.8849999999998,9757.617537117916,664.4784489675515,0.0,0.0,0.0,-159.8140359864883,-0.013328122962775524,-2000.0,-1104.7000219760157,0.0
2464,2166.8849999999998,5588.45368034934,690.0353123893802,0.0,0.0,0.0,769.4808872612812,0.0,0.0,0.0,0.0
2465,2166.8849999999998,1829.5532882096081,741.1490392330384,0.0,0.0,0.0,1950.0,2000.0,765.3022725573537,0.0,0.0
2466,2166.8849999999998,255.0286401746727,792.2627660766964,877.7470329670748,1072.352,0.0,1950.0,651.9980007815557,2000.0,0.0,0.0
2467,2166.8849999999998,55.441008733624,1073.3882637168183,1992.775807549558,1072.352,0.0,1950.0,0.0,2000.0,0.0,0.0
2468,2166.8849999999998,0.0,1456.7412150442478,1188.7944249557522,1072.352,0.0,1950.0,0.0,2000.0,0.0,0.0
2469,2166.8849999999998,0.0,1584.5255321533912,3287.013089628505,1072.352,0.0,1143.3783307754584,0.0,234.69772744264628,0.0,0.0
2470,2166.8849999999998,0.0,1584.5255321533912,3611.4519999999998,1072.352,481.66882784661084,0.0,0.0,0.0,0.0,0.0
2471,2166.8849999999998,0.0,1916.7647566371652,3098.1518433628344,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2472,2166.8849999999998,0.0,1686.7529858407108,3194.5901741592897,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2473,2166.8849999999998,0.0,2172.33339085546,2775.796489144541,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2474,2166.8849999999998,0.0,1328.9568979351047,3600.3357020648955,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2475,2166.8849999999998,0.0,2300.1177079646036,2682.261772035398,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2476,2166.8849999999998,44.3528069868992,2606.8000690265458,2291.8395639865557,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2477,2166.8849999999998,221.764034934496,2070.1059371681404,2598.0355878973637,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2478,2166.8849999999998,1751.935875982532,1865.6510297935097,1705.5760942239583,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2479,2166.8849999999998,4557.25091790392,3117.937337463127,0.0,0.0,0.0,-611.8060553670457,0.0,0.0,0.0,0.0
2480,2166.8849999999998,7451.27157379912,3194.6079277286144,0.0,0.0,0.0,-1950.0,-1149.5779415277339,0.0,0.0,0.0
2481,2166.8849999999998,9935.028765065494,2913.4824300884957,0.0,0.0,0.0,-1950.0,-1674.8587497014264,-1202.9939254525639,0.0,0.0
2482,2166.8849999999998,11154.730957205245,3066.8236106194713,0.0,0.0,0.0,-1950.0,-251.22881245521376,-2000.0,-1556.1349153695028,0.0
2483,2166.8849999999998,10567.056264628816,3833.529513274339,0.0,0.0,0.0,-1950.0,-37.68432186828204,-2000.0,-2000.0,-179.89541603487532
2484,2166.8849999999998,8493.56253799127,4446.894235398232,0.0,0.0,0.0,-1950.0,-5.652648280242374,-2000.0,-839.1345651092593,0.0
2485,2166.8849999999998,6819.244074235798,5264.713864896755,0.0,0.0,0.0,-1796.2776719002568,-0.847897242036197,-2000.0,-189.11224999026035,0.0
2486,2166.8849999999998,5322.33683842795,5009.145230678469,0.0,0.0,0.0,-417.45493094961967,-0.12718458630524765,-1752.818073570495,0.0,0.0
2487,2166.8849999999998,3348.6369275109214,5239.157001474923,0.0,0.0,0.0,-97.01652595269115,-0.019077687945809885,-374.20092534520745,0.0,0.0
2488,2166.8849999999998,2084.5819283842784,4932.474640412981,0.0,0.0,0.0,1054.9763512027403,0.0,0.0,0.0,0.0
2489,2166.8849999999998,942.4971484716149,4498.007962241887,0.0,0.0,0.0,1950.0,772.2892492864994,0.0,0.0,0.0
2490,2166.8849999999998,177.4112279475968,3705.745196165196,0.0,0.0,0.0,1950.0,1879.7078890603088,616.0406068268976,0.0,0.0
2491,2166.8849999999998,33.2646052401744,3373.505971681413,62.467943078413334,1072.352,0.0,1950.0,0.0,2000.0,0.0,0.0
2492,2166.8849999999998,0.0,3143.494200884959,1.1368683772161603e-13,927.1643191150405,0.0,1950.0,0.0,2000.0,0.0,0.0
2493,2166.8849999999998,0.0,2657.9137958702095,2067.5533806067024,1072.352,0.0,872.4770081658535,0.0,1048.9658553572353,0.0,0.0
2494,2166.8849999999998,0.0,2351.231434808259,3611.4519999999998,1072.352,228.70692519174187,0.0,0.0,0.0,0.0,0.0
2495,2166.8849999999998,0.0,2760.141249557521,3140.1275104424813,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
2496,2166.8849999999998,0.0,3731.3020595870194,2259.7281404129817,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
